ID,Name,Category,Price
98817,Product_98817,Electronics,321.59
44160,Product_44160,Sports,152.26
7415,Product_7415,Books,408.55
17648,Product_17648,Books,97.87
19547,Product_19547,Books,468.98
53049,Product_53049,Toys,31.16
71461,Product_71461,Clothing,52.39
31370,Product_31370,Home,59.72
22219,Product_22219,Electronics,396.69
80834,Product_80834,Books,332.67
19469,Product_19469,Home,157.02
66423,Product_66423,Home,197.88
5939,Product_5939,Electronics,306.34
42657,Product_42657,Home,258.4
71951,Product_71951,Books,330.01
85532,Product_85532,Books,485.45
99130,Product_99130,Toys,9.14
16128,Product_16128,Electronics,419.98
80081,Product_80081,Toys,41.36
64832,Product_64832,Clothing,451.35
50308,Product_50308,Toys,351.7
8873,Product_8873,Home,429.33
19176,Product_19176,Sports,376.48
74714,Product_74714,Home,315.22
20057,Product_20057,Home,409.0
41463,Product_41463,Electronics,264.54
78614,Product_78614,Electronics,108.29
24881,Product_24881,Sports,305.34
36008,Product_36008,Books,249.43
44669,Product_44669,Books,382.83
73897,Product_73897,Toys,341.56
24910,Product_24910,Clothing,336.5
14275,Product_14275,Toys,470.65
68568,Product_68568,Clothing,380.94
60614,Product_60614,Electronics,29.38
64167,Product_64167,Books,319.16
34397,Product_34397,Sports,201.66
11697,Product_11697,Books,367.98
13548,Product_13548,Electronics,52.76
69934,Product_69934,Sports,4.45
30048,Product_30048,Toys,497.45
91532,Product_91532,Books,121.06
69265,Product_69265,Toys,256.37
91258,Product_91258,Toys,472.48
39108,Product_39108,Clothing,148.08
53772,Product_53772,Sports,138.2
91639,Product_91639,Books,54.59
74814,Product_74814,Electronics,307.54
97305,Product_97305,Books,328.16
35322,Product_35322,Electronics,71.02
70802,Product_70802,Sports,470.42
67928,Product_67928,Clothing,393.2
97242,Product_97242,Clothing,445.2
31154,Product_31154,Toys,152.58
97140,Product_97140,Electronics,287.7
23745,Product_23745,Home,187.63
97880,Product_97880,Electronics,255.58
65137,Product_65137,Sports,149.87
28960,Product_28960,Electronics,6.25
95795,Product_95795,Sports,221.84
45703,Product_45703,Sports,46.84
70922,Product_70922,Books,249.52
72116,Product_72116,Home,271.39
96990,Product_96990,Home,291.27
14193,Product_14193,Home,276.97
39956,Product_39956,Electronics,372.45
62278,Product_62278,Books,123.3
34327,Product_34327,Home,187.25
58169,Product_58169,Books,309.05
90454,Product_90454,Books,446.26
20369,Product_20369,Toys,400.16
71128,Product_71128,Books,306.99
34276,Product_34276,Electronics,420.13
16892,Product_16892,Toys,380.72
17343,Product_17343,Books,38.55
89584,Product_89584,Electronics,72.24
82094,Product_82094,Toys,67.06
35802,Product_35802,Clothing,305.34
26232,Product_26232,Home,143.47
61652,Product_61652,Books,422.04
45579,Product_45579,Electronics,14.75
96577,Product_96577,Electronics,466.49
4142,Product_4142,Books,471.93
44521,Product_44521,Sports,315.47
44774,Product_44774,Clothing,314.09
4549,Product_4549,Home,225.54
29106,Product_29106,Home,253.51
21265,Product_21265,Electronics,83.96
36849,Product_36849,Home,342.94
92808,Product_92808,Electronics,186.09
99548,Product_99548,Home,298.3
72702,Product_72702,Home,319.14
69633,Product_69633,Home,140.19
13170,Product_13170,Home,307.48
15918,Product_15918,Home,116.23
8394,Product_8394,Toys,47.51
87112,Product_87112,Toys,351.19
64535,Product_64535,Electronics,305.24
84862,Product_84862,Clothing,448.61
31050,Product_31050,Clothing,48.73
76727,Product_76727,Books,350.1
63509,Product_63509,Sports,355.46
78937,Product_78937,Toys,93.29
95166,Product_95166,Sports,323.0
78138,Product_78138,Electronics,206.25
17420,Product_17420,Home,220.27
99355,Product_99355,Home,323.1
1547,Product_1547,Toys,52.5
16681,Product_16681,Electronics,5.27
14759,Product_14759,Clothing,239.93
71476,Product_71476,Books,315.33
93850,Product_93850,Toys,99.27
49829,Product_49829,Clothing,106.48
5476,Product_5476,Electronics,285.59
74215,Product_74215,Clothing,489.12
44349,Product_44349,Electronics,422.75
63522,Product_63522,Electronics,115.61
37235,Product_37235,Books,119.86
51378,Product_51378,Electronics,364.14
93105,Product_93105,Sports,34.32
71423,Product_71423,Sports,199.79
34154,Product_34154,Electronics,195.71
65653,Product_65653,Electronics,64.24
42282,Product_42282,Electronics,131.27
11519,Product_11519,Electronics,499.4
83792,Product_83792,Toys,321.65
49847,Product_49847,Electronics,394.81
82549,Product_82549,Sports,293.07
3286,Product_3286,Electronics,18.4
19891,Product_19891,Home,346.56
95025,Product_95025,Home,396.58
25686,Product_25686,Sports,67.77
93801,Product_93801,Sports,10.27
49333,Product_49333,Sports,175.59
83804,Product_83804,Home,119.42
50276,Product_50276,Books,370.87
51088,Product_51088,Books,163.26
97576,Product_97576,Sports,1.47
62511,Product_62511,Electronics,395.99
38939,Product_38939,Electronics,253.94
86319,Product_86319,Electronics,249.54
24485,Product_24485,Toys,72.98
56937,Product_56937,Clothing,129.4
32995,Product_32995,Books,20.26
68533,Product_68533,Electronics,82.19
16916,Product_16916,Toys,324.41
41396,Product_41396,Toys,495.63
71276,Product_71276,Electronics,174.96
37076,Product_37076,Toys,296.82
25600,Product_25600,Electronics,4.02
20525,Product_20525,Books,316.73
31379,Product_31379,Sports,262.19
31059,Product_31059,Sports,481.37
82357,Product_82357,Electronics,114.3
62556,Product_62556,Sports,446.84
68189,Product_68189,Sports,206.58
58351,Product_58351,Clothing,283.57
9374,Product_9374,Toys,469.91
51239,Product_51239,Home,34.15
32897,Product_32897,Books,361.41
48302,Product_48302,Home,473.1
24683,Product_24683,Electronics,139.2
51923,Product_51923,Home,70.82
38725,Product_38725,Toys,346.79
92353,Product_92353,Clothing,7.74
23198,Product_23198,Sports,222.11
75710,Product_75710,Toys,268.51
93991,Product_93991,Electronics,286.19
36277,Product_36277,Books,422.1
46950,Product_46950,Sports,9.36
39736,Product_39736,Sports,96.05
61133,Product_61133,Sports,39.24
53211,Product_53211,Books,220.32
58991,Product_58991,Clothing,176.77
45936,Product_45936,Sports,389.39
72451,Product_72451,Books,81.05
56560,Product_56560,Clothing,123.43
71773,Product_71773,Sports,85.44
63729,Product_63729,Books,409.99
96061,Product_96061,Sports,362.4
99652,Product_99652,Electronics,247.88
93454,Product_93454,Toys,425.88
39180,Product_39180,Home,193.69
14105,Product_14105,Sports,417.28
38420,Product_38420,Books,411.41
34714,Product_34714,Clothing,389.6
12384,Product_12384,Toys,267.41
80171,Product_80171,Home,352.47
89834,Product_89834,Clothing,363.67
7582,Product_7582,Home,6.33
6877,Product_6877,Electronics,336.82
25091,Product_25091,Toys,216.65
33258,Product_33258,Clothing,323.04
25803,Product_25803,Home,31.62
72211,Product_72211,Electronics,342.07
63113,Product_63113,Sports,347.79
86700,Product_86700,Sports,463.62
71201,Product_71201,Toys,487.79
85632,Product_85632,Electronics,53.39
89824,Product_89824,Home,19.75
84486,Product_84486,Sports,157.2
96408,Product_96408,Home,286.34
17436,Product_17436,Books,484.92
20507,Product_20507,Toys,115.58
90193,Product_90193,Books,498.52
87125,Product_87125,Toys,319.9
56864,Product_56864,Electronics,334.5
72086,Product_72086,Home,375.78
10334,Product_10334,Clothing,426.34
42812,Product_42812,Home,192.61
89337,Product_89337,Sports,450.18
16965,Product_16965,Sports,151.29
46959,Product_46959,Electronics,3.05
24374,Product_24374,Sports,255.92
1857,Product_1857,Toys,199.28
14323,Product_14323,Toys,348.95
3357,Product_3357,Sports,67.55
32240,Product_32240,Toys,364.98
49526,Product_49526,Clothing,91.05
54648,Product_54648,Electronics,129.96
87456,Product_87456,Toys,290.02
80459,Product_80459,Toys,499.35
75418,Product_75418,Toys,65.23
98823,Product_98823,Clothing,187.09
54538,Product_54538,Electronics,482.41
27944,Product_27944,Electronics,220.67
33633,Product_33633,Home,133.84
61230,Product_61230,Electronics,152.14
17634,Product_17634,Clothing,366.49
84085,Product_84085,Home,339.94
30808,Product_30808,Electronics,401.07
70240,Product_70240,Toys,30.97
71733,Product_71733,Clothing,19.56
60591,Product_60591,Clothing,210.4
77281,Product_77281,Home,451.49
43334,Product_43334,Toys,131.65
11879,Product_11879,Electronics,404.88
61249,Product_61249,Home,293.37
41483,Product_41483,Clothing,239.67
60613,Product_60613,Clothing,455.11
64842,Product_64842,Electronics,284.36
54356,Product_54356,Books,192.4
91268,Product_91268,Electronics,170.62
42267,Product_42267,Sports,238.41
34715,Product_34715,Sports,56.19
49668,Product_49668,Books,253.49
17276,Product_17276,Toys,304.28
37880,Product_37880,Books,397.95
98155,Product_98155,Home,342.28
40070,Product_40070,Electronics,77.18
84648,Product_84648,Books,202.49
54461,Product_54461,Books,135.89
52415,Product_52415,Books,376.25
58693,Product_58693,Clothing,191.95
53228,Product_53228,Toys,85.19
84392,Product_84392,Sports,280.88
84911,Product_84911,Books,269.73
48393,Product_48393,Clothing,479.21
98601,Product_98601,Toys,408.83
19065,Product_19065,Clothing,1.23
68599,Product_68599,Home,488.05
71030,Product_71030,Home,196.57
65224,Product_65224,Books,224.81
86021,Product_86021,Books,268.18
64875,Product_64875,Home,41.95
87932,Product_87932,Clothing,491.04
44803,Product_44803,Electronics,150.12
61881,Product_61881,Toys,102.75
28299,Product_28299,Sports,373.28
70234,Product_70234,Sports,44.88
66600,Product_66600,Clothing,165.19
17259,Product_17259,Electronics,86.98
8102,Product_8102,Electronics,181.31
21539,Product_21539,Home,7.0
72618,Product_72618,Sports,156.56
18675,Product_18675,Toys,246.48
70676,Product_70676,Toys,59.05
82279,Product_82279,Home,141.98
63026,Product_63026,Electronics,269.91
6220,Product_6220,Electronics,299.6
63115,Product_63115,Clothing,88.72
15644,Product_15644,Toys,465.93
8569,Product_8569,Clothing,203.37
21837,Product_21837,Clothing,79.16
38412,Product_38412,Home,183.31
4956,Product_4956,Sports,499.98
50942,Product_50942,Sports,119.23
13514,Product_13514,Sports,253.31
31259,Product_31259,Toys,59.96
64178,Product_64178,Home,76.44
81159,Product_81159,Electronics,330.01
7972,Product_7972,Books,100.36
55766,Product_55766,Toys,125.42
57931,Product_57931,Sports,88.84
17228,Product_17228,Sports,67.87
62506,Product_62506,Books,4.89
57776,Product_57776,Sports,450.0
96890,Product_96890,Clothing,191.57
35082,Product_35082,Sports,138.47
57660,Product_57660,Books,82.59
19790,Product_19790,Home,363.17
47131,Product_47131,Sports,444.82
36349,Product_36349,Home,397.3
26107,Product_26107,Books,498.69
34552,Product_34552,Electronics,310.43
17774,Product_17774,Books,152.8
96761,Product_96761,Toys,433.96
14239,Product_14239,Clothing,435.0
15576,Product_15576,Clothing,318.62
31963,Product_31963,Clothing,427.03
84099,Product_84099,Sports,271.54
98755,Product_98755,Sports,223.84
39705,Product_39705,Books,267.6
65465,Product_65465,Sports,214.52
63326,Product_63326,Electronics,480.99
96694,Product_96694,Electronics,460.02
33820,Product_33820,Sports,480.72
96919,Product_96919,Electronics,200.15
76014,Product_76014,Electronics,167.81
26820,Product_26820,Clothing,201.77
5261,Product_5261,Electronics,426.51
43170,Product_43170,Toys,133.64
77123,Product_77123,Sports,323.65
83879,Product_83879,Electronics,355.35
66533,Product_66533,Toys,63.16
97639,Product_97639,Books,406.47
98123,Product_98123,Home,443.18
81113,Product_81113,Sports,139.01
7902,Product_7902,Clothing,332.65
223,Product_223,Sports,311.95
58965,Product_58965,Home,233.35
17494,Product_17494,Sports,444.61
87268,Product_87268,Toys,375.1
90088,Product_90088,Sports,410.8
69922,Product_69922,Books,68.42
5624,Product_5624,Electronics,225.25
34469,Product_34469,Electronics,267.95
6853,Product_6853,Electronics,238.54
29769,Product_29769,Home,13.78
70222,Product_70222,Home,443.56
92722,Product_92722,Home,426.02
24810,Product_24810,Toys,257.43
91405,Product_91405,Clothing,334.3
90809,Product_90809,Electronics,184.92
11743,Product_11743,Sports,363.3
75935,Product_75935,Sports,224.23
79514,Product_79514,Electronics,118.85
19239,Product_19239,Toys,71.19
37935,Product_37935,Books,329.63
51725,Product_51725,Books,198.99
10325,Product_10325,Toys,211.31
78116,Product_78116,Clothing,151.44
36127,Product_36127,Books,185.45
55343,Product_55343,Electronics,82.84
56520,Product_56520,Toys,65.23
4249,Product_4249,Home,353.9
53269,Product_53269,Clothing,225.69
41737,Product_41737,Toys,475.75
28872,Product_28872,Home,122.38
11009,Product_11009,Home,449.67
47215,Product_47215,Sports,346.24
28526,Product_28526,Clothing,388.49
77674,Product_77674,Clothing,249.52
50631,Product_50631,Home,77.32
20861,Product_20861,Books,278.17
62165,Product_62165,Books,442.33
93070,Product_93070,Clothing,215.89
63278,Product_63278,Clothing,52.42
99007,Product_99007,Sports,331.06
97497,Product_97497,Home,130.49
32549,Product_32549,Clothing,4.41
97722,Product_97722,Books,215.87
35274,Product_35274,Electronics,28.43
59494,Product_59494,Home,414.28
41274,Product_41274,Clothing,14.49
44210,Product_44210,Home,307.4
27707,Product_27707,Toys,94.0
6215,Product_6215,Electronics,494.41
73146,Product_73146,Electronics,336.02
19705,Product_19705,Home,474.86
30778,Product_30778,Sports,3.22
47413,Product_47413,Home,454.18
62188,Product_62188,Home,285.14
24109,Product_24109,Clothing,466.2
49200,Product_49200,Electronics,218.78
18291,Product_18291,Books,496.44
44406,Product_44406,Books,442.0
82684,Product_82684,Home,321.08
23839,Product_23839,Books,93.57
2334,Product_2334,Books,110.19
54689,Product_54689,Home,155.72
63723,Product_63723,Books,166.87
77259,Product_77259,Toys,265.32
67128,Product_67128,Toys,312.68
27997,Product_27997,Sports,164.57
62880,Product_62880,Electronics,225.96
91798,Product_91798,Clothing,95.63
61629,Product_61629,Home,421.76
16926,Product_16926,Sports,75.15
94179,Product_94179,Home,58.07
44292,Product_44292,Toys,252.49
86505,Product_86505,Clothing,264.94
39526,Product_39526,Books,12.47
18710,Product_18710,Sports,335.66
49941,Product_49941,Toys,152.14
53008,Product_53008,Sports,240.09
94859,Product_94859,Toys,420.47
11608,Product_11608,Electronics,290.24
81073,Product_81073,Clothing,12.2
96724,Product_96724,Books,182.9
71590,Product_71590,Toys,380.95
11354,Product_11354,Home,397.74
1638,Product_1638,Toys,433.15
79440,Product_79440,Home,492.09
16457,Product_16457,Clothing,38.12
23661,Product_23661,Books,136.38
1522,Product_1522,Electronics,381.36
10273,Product_10273,Clothing,177.51
21401,Product_21401,Books,91.34
83582,Product_83582,Electronics,35.09
28543,Product_28543,Electronics,293.12
77511,Product_77511,Books,85.67
6747,Product_6747,Toys,460.77
97922,Product_97922,Sports,115.32
77579,Product_77579,Electronics,107.29
16355,Product_16355,Toys,215.78
18095,Product_18095,Clothing,37.06
18585,Product_18585,Electronics,40.65
75934,Product_75934,Sports,17.6
85586,Product_85586,Books,468.88
29955,Product_29955,Home,226.05
21291,Product_21291,Books,144.45
81435,Product_81435,Sports,328.82
39394,Product_39394,Books,437.6
73789,Product_73789,Toys,382.4
81229,Product_81229,Clothing,180.94
81920,Product_81920,Clothing,104.52
87037,Product_87037,Electronics,233.02
66499,Product_66499,Toys,442.75
65285,Product_65285,Books,486.66
46887,Product_46887,Toys,417.59
23327,Product_23327,Home,23.0
35811,Product_35811,Clothing,446.88
72321,Product_72321,Books,168.94
99381,Product_99381,Sports,148.32
2896,Product_2896,Clothing,82.73
59843,Product_59843,Clothing,22.94
53382,Product_53382,Toys,4.27
22578,Product_22578,Clothing,169.23
11574,Product_11574,Books,66.18
56330,Product_56330,Toys,335.66
60050,Product_60050,Electronics,330.75
28894,Product_28894,Toys,492.82
46111,Product_46111,Books,278.85
31110,Product_31110,Books,383.22
8688,Product_8688,Electronics,68.12
16695,Product_16695,Clothing,143.12
50892,Product_50892,Clothing,209.39
75126,Product_75126,Electronics,36.52
66203,Product_66203,Electronics,262.16
41669,Product_41669,Toys,375.54
67255,Product_67255,Clothing,382.61
25933,Product_25933,Clothing,348.05
77493,Product_77493,Electronics,247.45
97587,Product_97587,Toys,59.36
4084,Product_4084,Clothing,172.58
57217,Product_57217,Home,329.93
36255,Product_36255,Toys,290.59
1434,Product_1434,Books,131.91
98338,Product_98338,Books,150.43
65248,Product_65248,Books,189.43
70369,Product_70369,Books,416.8
56535,Product_56535,Electronics,144.28
81649,Product_81649,Sports,488.89
61879,Product_61879,Home,367.79
90248,Product_90248,Electronics,420.21
57687,Product_57687,Clothing,140.83
50192,Product_50192,Clothing,189.97
46006,Product_46006,Clothing,327.23
10089,Product_10089,Books,182.0
2194,Product_2194,Toys,482.18
26639,Product_26639,Home,344.2
42818,Product_42818,Electronics,424.29
42097,Product_42097,Clothing,413.74
1151,Product_1151,Home,244.93
8657,Product_8657,Electronics,19.27
66549,Product_66549,Electronics,307.58
42584,Product_42584,Sports,137.4
35697,Product_35697,Clothing,433.14
14921,Product_14921,Toys,193.3
36701,Product_36701,Toys,394.04
40842,Product_40842,Electronics,409.69
53693,Product_53693,Electronics,435.32
12638,Product_12638,Books,447.7
91820,Product_91820,Books,424.96
14271,Product_14271,Toys,456.16
3208,Product_3208,Home,42.17
53337,Product_53337,Books,36.25
63977,Product_63977,Home,466.82
14205,Product_14205,Sports,461.81
79815,Product_79815,Toys,344.43
41724,Product_41724,Clothing,313.06
849,Product_849,Electronics,146.34
12070,Product_12070,Toys,310.23
23798,Product_23798,Home,142.81
73350,Product_73350,Books,127.05
21440,Product_21440,Electronics,75.35
37520,Product_37520,Books,155.89
70826,Product_70826,Clothing,250.66
8669,Product_8669,Sports,328.99
24211,Product_24211,Electronics,367.17
96144,Product_96144,Electronics,208.06
67075,Product_67075,Books,167.4
86016,Product_86016,Sports,79.35
6270,Product_6270,Electronics,49.17
78241,Product_78241,Toys,244.1
20466,Product_20466,Toys,39.69
50251,Product_50251,Home,156.57
41512,Product_41512,Electronics,147.05
58713,Product_58713,Sports,63.56
72281,Product_72281,Clothing,475.02
29787,Product_29787,Toys,26.45
17637,Product_17637,Toys,324.0
22644,Product_22644,Books,329.78
22635,Product_22635,Clothing,276.92
30586,Product_30586,Electronics,203.68
33627,Product_33627,Home,192.31
48792,Product_48792,Sports,85.26
81554,Product_81554,Books,401.96
10368,Product_10368,Books,28.88
19491,Product_19491,Sports,167.3
67234,Product_67234,Home,380.28
90629,Product_90629,Electronics,448.82
16976,Product_16976,Toys,128.49
10115,Product_10115,Sports,42.24
68987,Product_68987,Home,147.82
92821,Product_92821,Clothing,209.19
57729,Product_57729,Clothing,266.9
63342,Product_63342,Sports,463.67
81819,Product_81819,Clothing,443.66
49597,Product_49597,Sports,488.33
73865,Product_73865,Home,492.29
47968,Product_47968,Books,31.8
65147,Product_65147,Books,285.42
66709,Product_66709,Home,443.22
34859,Product_34859,Books,81.43
1219,Product_1219,Sports,102.47
81773,Product_81773,Toys,131.79
87943,Product_87943,Clothing,207.39
29561,Product_29561,Toys,202.58
23023,Product_23023,Books,462.69
31728,Product_31728,Sports,115.68
20000,Product_20000,Sports,158.21
13590,Product_13590,Clothing,150.24
25964,Product_25964,Toys,255.12
59838,Product_59838,Books,422.75
84571,Product_84571,Clothing,128.02
83372,Product_83372,Home,19.81
63074,Product_63074,Electronics,167.71
460,Product_460,Home,486.6
84107,Product_84107,Sports,108.32
2483,Product_2483,Clothing,338.78
36216,Product_36216,Toys,324.67
16538,Product_16538,Electronics,442.62
2242,Product_2242,Sports,439.44
39552,Product_39552,Sports,287.23
36839,Product_36839,Clothing,277.82
83722,Product_83722,Electronics,132.53
12975,Product_12975,Books,162.96
39450,Product_39450,Clothing,123.39
64427,Product_64427,Clothing,110.53
69370,Product_69370,Clothing,178.54
56631,Product_56631,Sports,44.39
1990,Product_1990,Sports,3.06
34067,Product_34067,Clothing,163.1
32901,Product_32901,Electronics,124.38
9653,Product_9653,Toys,282.15
12077,Product_12077,Electronics,123.09
98173,Product_98173,Books,172.51
4707,Product_4707,Clothing,172.02
68740,Product_68740,Clothing,357.51
2912,Product_2912,Books,55.55
77589,Product_77589,Clothing,378.92
98846,Product_98846,Clothing,429.96
55076,Product_55076,Sports,478.2
19688,Product_19688,Home,435.04
50719,Product_50719,Books,190.07
26365,Product_26365,Sports,328.69
15334,Product_15334,Home,173.18
86171,Product_86171,Toys,138.22
43663,Product_43663,Home,468.17
8,Product_8,Home,117.1
38109,Product_38109,Home,17.55
76613,Product_76613,Home,253.29
63702,Product_63702,Clothing,124.97
69829,Product_69829,Electronics,253.33
6010,Product_6010,Books,27.02
48293,Product_48293,Sports,239.06
29156,Product_29156,Clothing,156.16
46436,Product_46436,Toys,224.83
67653,Product_67653,Home,310.34
5759,Product_5759,Clothing,341.04
14917,Product_14917,Toys,259.13
82801,Product_82801,Sports,277.33
45341,Product_45341,Sports,113.22
45273,Product_45273,Clothing,314.81
20803,Product_20803,Toys,1.93
98615,Product_98615,Sports,293.03
17283,Product_17283,Toys,102.77
84729,Product_84729,Home,286.38
60330,Product_60330,Clothing,40.95
94041,Product_94041,Electronics,447.97
38028,Product_38028,Books,352.72
12971,Product_12971,Toys,185.67
12507,Product_12507,Sports,483.93
84864,Product_84864,Toys,212.49
4412,Product_4412,Electronics,468.85
95547,Product_95547,Clothing,371.14
42137,Product_42137,Electronics,255.77
3136,Product_3136,Clothing,405.11
90657,Product_90657,Clothing,386.1
88251,Product_88251,Toys,311.75
95903,Product_95903,Home,394.08
49665,Product_49665,Electronics,267.88
27123,Product_27123,Electronics,47.66
58205,Product_58205,Toys,188.62
96349,Product_96349,Sports,106.13
81121,Product_81121,Sports,281.26
9386,Product_9386,Clothing,219.96
91610,Product_91610,Electronics,169.25
7748,Product_7748,Electronics,65.14
22384,Product_22384,Clothing,292.2
38224,Product_38224,Toys,285.42
12816,Product_12816,Sports,217.93
62675,Product_62675,Books,205.46
60053,Product_60053,Electronics,244.51
23067,Product_23067,Books,66.96
9104,Product_9104,Books,131.29
78275,Product_78275,Clothing,467.34
49533,Product_49533,Electronics,10.52
43092,Product_43092,Electronics,462.28
85461,Product_85461,Sports,107.37
9193,Product_9193,Home,191.09
43621,Product_43621,Electronics,10.86
1989,Product_1989,Sports,96.1
22716,Product_22716,Sports,134.18
92901,Product_92901,Home,418.43
60494,Product_60494,Electronics,488.74
98758,Product_98758,Electronics,372.99
52759,Product_52759,Clothing,187.53
93551,Product_93551,Books,10.11
50079,Product_50079,Toys,125.02
43773,Product_43773,Toys,28.46
90332,Product_90332,Sports,224.84
16507,Product_16507,Books,22.44
64935,Product_64935,Toys,320.77
52827,Product_52827,Home,217.04
6548,Product_6548,Home,228.77
35110,Product_35110,Home,484.67
8690,Product_8690,Sports,102.88
52364,Product_52364,Home,465.33
8785,Product_8785,Books,392.78
32268,Product_32268,Clothing,93.46
44329,Product_44329,Electronics,298.46
47081,Product_47081,Clothing,497.69
89853,Product_89853,Sports,482.47
65130,Product_65130,Electronics,207.09
80379,Product_80379,Home,373.65
70929,Product_70929,Home,377.52
39708,Product_39708,Clothing,296.47
93032,Product_93032,Books,66.85
24143,Product_24143,Books,396.01
40312,Product_40312,Clothing,232.15
11173,Product_11173,Clothing,166.56
10901,Product_10901,Books,6.86
74565,Product_74565,Home,223.54
24336,Product_24336,Electronics,163.4
22200,Product_22200,Sports,159.91
11858,Product_11858,Home,60.08
84442,Product_84442,Sports,212.68
117,Product_117,Toys,211.52
50090,Product_50090,Sports,474.1
3390,Product_3390,Home,27.18
99811,Product_99811,Toys,455.14
55228,Product_55228,Clothing,100.83
14072,Product_14072,Home,160.65
43983,Product_43983,Electronics,125.28
56589,Product_56589,Sports,499.23
48046,Product_48046,Books,44.63
89762,Product_89762,Electronics,246.66
98761,Product_98761,Sports,150.04
50028,Product_50028,Clothing,460.07
46914,Product_46914,Sports,453.96
8411,Product_8411,Clothing,463.36
78684,Product_78684,Home,163.5
87434,Product_87434,Home,187.15
12790,Product_12790,Toys,183.62
65832,Product_65832,Electronics,16.31
55018,Product_55018,Home,94.72
15585,Product_15585,Toys,81.76
4066,Product_4066,Books,216.46
93849,Product_93849,Books,355.51
94029,Product_94029,Books,283.31
5238,Product_5238,Books,184.95
76089,Product_76089,Electronics,289.87
93908,Product_93908,Clothing,425.12
35633,Product_35633,Toys,226.43
20975,Product_20975,Books,129.56
34521,Product_34521,Clothing,456.88
26502,Product_26502,Toys,491.5
79559,Product_79559,Electronics,234.4
10738,Product_10738,Electronics,19.61
38145,Product_38145,Electronics,224.18
69272,Product_69272,Sports,199.46
67485,Product_67485,Toys,341.3
78970,Product_78970,Electronics,110.78
4666,Product_4666,Electronics,469.52
54231,Product_54231,Home,386.24
72020,Product_72020,Electronics,160.36
23732,Product_23732,Books,74.7
16164,Product_16164,Books,303.21
7771,Product_7771,Electronics,78.34
69415,Product_69415,Home,154.03
24424,Product_24424,Books,448.97
25054,Product_25054,Electronics,248.76
5515,Product_5515,Electronics,310.57
38599,Product_38599,Toys,238.09
82400,Product_82400,Books,257.13
99626,Product_99626,Sports,297.41
86103,Product_86103,Clothing,383.56
91765,Product_91765,Sports,234.32
52895,Product_52895,Clothing,307.37
33145,Product_33145,Clothing,51.48
77251,Product_77251,Clothing,123.42
85223,Product_85223,Home,157.48
57272,Product_57272,Sports,78.65
98819,Product_98819,Electronics,291.69
72877,Product_72877,Sports,192.37
66313,Product_66313,Toys,10.33
6998,Product_6998,Books,69.52
2425,Product_2425,Books,279.99
13093,Product_13093,Sports,328.94
63275,Product_63275,Clothing,370.97
45290,Product_45290,Clothing,294.01
86718,Product_86718,Books,194.1
28163,Product_28163,Sports,123.31
20216,Product_20216,Sports,157.0
21421,Product_21421,Sports,146.81
68765,Product_68765,Sports,189.94
88991,Product_88991,Toys,462.37
53330,Product_53330,Home,128.08
33537,Product_33537,Toys,78.48
51140,Product_51140,Books,153.37
49165,Product_49165,Books,436.38
7165,Product_7165,Clothing,379.47
15458,Product_15458,Books,19.5
76990,Product_76990,Toys,138.82
59667,Product_59667,Toys,8.18
31336,Product_31336,Clothing,305.33
2636,Product_2636,Books,109.38
12825,Product_12825,Electronics,273.92
46881,Product_46881,Home,346.94
84382,Product_84382,Electronics,90.47
25589,Product_25589,Home,437.52
31032,Product_31032,Books,278.22
74177,Product_74177,Clothing,266.46
89093,Product_89093,Toys,8.75
30820,Product_30820,Sports,430.33
42664,Product_42664,Clothing,149.28
44959,Product_44959,Books,396.31
61740,Product_61740,Toys,249.1
77551,Product_77551,Sports,416.74
60718,Product_60718,Toys,154.11
25552,Product_25552,Clothing,344.86
3307,Product_3307,Toys,426.82
11052,Product_11052,Home,449.53
69690,Product_69690,Sports,26.66
88173,Product_88173,Home,93.08
25762,Product_25762,Home,298.03
72605,Product_72605,Home,25.89
26286,Product_26286,Sports,75.33
16057,Product_16057,Electronics,366.63
20586,Product_20586,Sports,111.47
98937,Product_98937,Clothing,281.15
7469,Product_7469,Electronics,384.58
82087,Product_82087,Toys,353.67
66071,Product_66071,Toys,193.85
89030,Product_89030,Clothing,161.01
3317,Product_3317,Clothing,70.83
4708,Product_4708,Sports,270.12
34852,Product_34852,Electronics,154.56
27981,Product_27981,Clothing,322.8
56142,Product_56142,Sports,433.0
31659,Product_31659,Electronics,252.48
16580,Product_16580,Toys,293.59
51989,Product_51989,Home,92.8
48082,Product_48082,Toys,439.9
5132,Product_5132,Books,124.43
21091,Product_21091,Clothing,351.57
55535,Product_55535,Clothing,378.88
83343,Product_83343,Books,170.09
13084,Product_13084,Home,180.94
76495,Product_76495,Sports,361.8
79708,Product_79708,Clothing,150.3
89108,Product_89108,Clothing,96.66
6633,Product_6633,Toys,343.51
24623,Product_24623,Books,201.52
11220,Product_11220,Sports,366.17
8118,Product_8118,Clothing,159.04
98994,Product_98994,Clothing,170.76
85100,Product_85100,Electronics,157.5
17485,Product_17485,Toys,288.46
8727,Product_8727,Clothing,27.36
52369,Product_52369,Clothing,381.46
21687,Product_21687,Sports,420.36
50907,Product_50907,Clothing,61.25
40394,Product_40394,Sports,167.72
22374,Product_22374,Books,63.56
77310,Product_77310,Home,200.43
9322,Product_9322,Clothing,368.79
90217,Product_90217,Home,413.84
